Date,Open,High,Low,Close,Volume
2022-12-20,355.05,351.84,349.16,350.88,5837813
2022-12-21,369.72,375.24,367.96,368.2,28462074
2022-12-22,357.27,362.17,350.97,355.21,11385497
2022-12-23,339.26,345.05,335.35,340.12,10811144
2022-12-26,341.27,351.26,338.98,343.03,6060520
2022-12-27,354.62,358.88,352.55,354.51,34986426
2022-12-28,373.39,380.47,368.79,373.19,7688680
2022-12-29,366.69,371.2,362.35,368.68,15085200
2022-12-30,381.03,387.01,375.78,381.36,23122348
2023-01-02,382.36,386.79,375.32,381.6,18089793
2023-01-03,380.97,386.68,376.62,380.29,14220182
2023-01-04,392.12,395.84,381.6,391.13,6256722
2023-01-05,400.12,405.12,397.31,399.54,9773034
2023-01-06,380.24,389.45,374.01,381.21,16093083
2023-01-09,397.89,403.5,389.16,398.91,9883852
2023-01-10,413.78,417.16,408.43,416.27,16218769
2023-01-11,412.79,421.0,403.67,409.14,20601443
2023-01-12,414.8,425.57,410.3,414.77,23706301
2023-01-13,421.23,423.67,411.88,421.7,7935923
2023-01-16,423.8,434.52,424.24,425.78,43939446
2023-01-17,425.61,424.06,416.42,419.46,21503788
2023-01-18,409.48,418.73,406.82,411.69,14638168
2023-01-19,411.22,419.26,401.84,412.1,25260899
2023-01-20,428.34,433.06,419.74,427.45,47808016
2023-01-23,436.55,439.04,432.08,435.24,7135835
2023-01-24,433.21,435.23,425.75,431.14,13090124
2023-01-25,445.97,445.36,437.51,441.97,4460556
2023-01-26,405.72,408.07,400.92,404.69,16132166
2023-01-27,417.26,425.54,409.9,419.47,17587467
2023-01-30,397.65,401.85,396.55,398.16,14366633
2023-01-31,395.11,402.57,383.51,394.5,10561577
2023-02-01,385.8,392.12,373.59,381.85,5257902
2023-02-02,365.02,371.39,358.86,367.59,17659189
2023-02-03,383.44,387.59,376.84,381.14,30332103
2023-02-06,376.77,383.59,371.24,376.43,10902370
2023-02-07,382.65,388.21,379.7,381.05,18256467
2023-02-08,381.0,387.14,377.07,381.19,6688684
2023-02-09,385.74,395.48,380.03,387.37,18413718
2023-02-10,390.42,396.3,379.09,388.96,12034749
2023-02-13,375.79,376.48,372.27,374.57,10006956
2023-02-14,388.4,395.0,381.85,386.52,10017240
2023-02-15,381.41,389.87,376.18,381.44,12033370
2023-02-16,363.07,367.41,362.77,364.17,17737944
2023-02-17,357.3,365.61,353.0,360.1,7601973
2023-02-20,378.63,384.8,373.61,377.09,12012307
2023-02-21,388.28,392.62,382.25,387.45,14350051
2023-02-22,382.21,393.12,379.69,384.06,8456791
2023-02-23,379.67,393.6,377.39,380.69,35974920
2023-02-24,376.79,380.96,372.03,377.67,9561472
2023-02-27,399.08,403.65,396.72,402.06,10483168
2023-02-28,405.75,414.52,402.52,407.42,8983014
2023-03-01,411.1,422.03,409.65,413.45,36007580
2023-03-02,426.18,432.68,419.57,427.06,19316160
2023-03-03,429.32,442.38,418.75,430.91,9172349
2023-03-06,424.82,430.14,421.4,428.3,25472647
2023-03-07,430.84,435.29,416.73,426.53,16197206
2023-03-08,429.04,430.69,424.71,426.36,16661757
2023-03-09,424.98,438.91,419.71,426.65,12332657
2023-03-10,437.39,450.31,434.08,436.8,10072223
2023-03-13,439.18,442.15,436.87,438.26,17346183
2023-03-14,451.43,453.51,444.68,448.75,11155646
2023-03-15,446.62,458.27,437.46,448.46,36338117
2023-03-16,452.78,455.69,440.15,450.33,7766688
2023-03-17,422.76,430.13,416.74,423.92,31581383
2023-03-20,433.51,443.06,435.23,436.42,13857547
2023-03-21,443.38,441.93,435.84,441.78,17013928
2023-03-22,458.84,462.68,447.96,455.9,22221678
2023-03-23,422.18,420.74,409.95,416.79,10690599
2023-03-24,441.19,448.75,443.74,443.85,22569820
2023-03-27,444.31,454.52,439.28,442.77,3783757
2023-03-28,457.45,460.66,451.75,458.39,10221513
2023-03-29,446.54,454.36,436.22,444.8,9229990
2023-03-30,450.5,459.63,452.67,453.83,7828230
2023-03-31,437.41,445.81,434.16,440.19,13157764
2023-04-03,430.99,441.9,425.69,432.67,17767384
2023-04-04,458.67,466.61,448.49,458.49,20818030
2023-04-05,455.2,465.6,447.28,456.66,16525883
2023-04-06,462.0,470.95,451.43,460.48,10502808
2023-04-07,475.85,479.26,469.35,473.42,17619348
2023-04-10,482.8,486.22,481.23,481.36,15590040
2023-04-11,488.33,487.47,478.66,484.41,23394887
2023-04-12,491.64,494.74,479.33,490.62,21605713
2023-04-13,523.94,547.49,513.36,527.15,14875679
2023-04-14,530.76,540.33,516.27,527.17,9354550
2023-04-17,529.71,533.54,521.52,531.32,10569942
2023-04-18,551.65,551.57,539.24,549.15,11129450
2023-04-19,572.96,579.2,562.48,568.48,12514103
2023-04-20,591.25,601.33,581.67,589.9,16751949
2023-04-21,597.84,614.03,585.27,602.35,20948700
2023-04-24,579.93,590.16,578.26,582.61,14281001
2023-04-25,616.47,620.99,595.32,612.42,14769316
2023-04-26,591.79,602.73,584.93,592.29,15739013
2023-04-27,599.0,608.16,583.43,598.77,11319611
2023-04-28,588.4,587.79,583.98,586.18,9223857
2023-05-01,588.13,593.8,574.55,586.09,6090745
2023-05-02,593.79,597.82,587.56,592.96,10349257
2023-05-03,599.16,609.62,597.58,599.78,18560991
2023-05-04,607.55,632.16,598.31,608.5,10309169
2023-05-05,642.02,650.75,624.53,639.28,13008277
2023-05-08,650.99,657.3,643.84,649.19,18498785
2023-05-09,644.73,660.0,643.62,645.56,19007510
2023-05-10,669.13,678.08,656.04,665.53,8539675
2023-05-11,690.21,703.34,680.78,690.65,24119463
2023-05-12,663.41,679.48,653.33,666.25,25743044
2023-05-15,676.9,700.85,664.12,679.48,8327510
2023-05-16,691.69,699.23,685.0,695.09,9704318
2023-05-17,689.14,703.05,669.49,690.08,26576697
2023-05-18,724.46,725.48,707.93,720.02,13613509
2023-05-19,715.15,732.0,709.26,718.04,4828811
2023-05-22,722.73,727.57,720.53,722.05,7276490
2023-05-23,717.2,727.95,710.28,719.56,12933290
2023-05-24,720.24,730.3,712.3,721.18,8190444
2023-05-25,693.29,714.5,682.72,698.56,11914755
2023-05-26,668.66,684.35,656.88,669.39,14889965
2023-05-29,702.18,706.4,698.95,702.86,30435714
2023-05-30,687.97,696.71,674.88,686.12,12670322
2023-05-31,667.52,672.99,653.19,666.78,25047157
2023-06-01,620.81,627.63,607.55,624.55,29930245
2023-06-02,616.93,621.74,600.04,613.6,30013409
2023-06-05,590.77,597.54,577.7,590.15,16892449
2023-06-06,621.12,641.86,610.9,620.5,5489542
2023-06-07,640.53,652.38,628.96,640.56,18447002
2023-06-08,626.74,630.87,612.66,628.37,24746631
2023-06-09,673.02,679.34,669.37,672.29,14068748
2023-06-12,695.1,709.52,684.98,693.45,35050202
2023-06-13,681.87,709.69,681.81,687.88,22520054
2023-06-14,635.4,638.59,625.63,637.12,19465158
2023-06-15,681.52,682.42,665.44,682.39,25221071
2023-06-16,655.78,674.56,648.24,654.94,17308095
2023-06-19,627.24,634.82,620.95,623.52,4212617
2023-06-20,641.43,649.1,636.38,643.91,11414905
2023-06-21,690.84,705.92,677.12,692.57,26657577
2023-06-22,720.94,727.19,708.84,722.79,9783465
2023-06-23,733.45,747.47,722.84,736.41,13101846
2023-06-26,749.66,764.2,741.38,750.96,8689116
2023-06-27,774.66,788.97,768.0,771.68,35746441
2023-06-28,786.6,796.22,775.65,790.77,33961776
2023-06-29,800.61,811.44,792.25,798.91,9417361
2023-06-30,796.02,808.95,776.78,802.85,15770457
2023-07-03,800.51,816.45,787.06,802.76,10425371
2023-07-04,784.6,792.06,777.76,785.9,19924731
2023-07-05,787.17,789.79,772.74,780.63,18903195
2023-07-06,741.04,747.28,731.48,742.06,21984600
2023-07-07,733.02,756.16,731.48,741.18,17295540
2023-07-10,713.15,736.1,703.11,720.35,63573234
2023-07-11,697.72,706.75,686.09,697.6,8762905
2023-07-12,704.79,713.39,696.21,702.64,6228825
2023-07-13,734.84,735.97,711.37,733.47,12036507
2023-07-14,755.78,764.66,743.52,755.14,6689206
2023-07-17,724.82,731.15,705.39,720.63,6946641
2023-07-18,698.47,725.54,693.26,700.36,8880271
2023-07-19,724.76,725.93,708.61,721.53,9238642
2023-07-20,695.66,720.12,689.12,701.38,9090049
2023-07-21,694.71,713.9,697.79,697.87,18984045
2023-07-24,704.3,722.98,688.6,710.72,11374737
2023-07-25,690.23,711.27,673.68,691.18,13392999
2023-07-26,694.46,707.11,686.41,694.62,22910740
2023-07-27,668.22,679.94,663.71,667.84,9987438
2023-07-28,657.09,666.46,645.21,656.89,12835522
2023-07-31,661.33,680.88,653.99,664.41,17590683
2023-08-01,632.99,648.66,622.29,633.6,5549487
2023-08-02,638.35,649.6,632.53,643.17,4446141
2023-08-03,648.32,646.8,631.67,643.93,17418765
2023-08-04,654.85,664.61,638.41,655.84,18736932
2023-08-07,659.84,667.14,648.53,661.45,41124313
2023-08-08,695.4,699.92,685.36,689.92,15855824
2023-08-09,689.45,711.04,675.79,693.76,22073091
2023-08-10,682.13,693.77,666.7,685.99,13286561
2023-08-11,685.97,699.86,662.02,689.75,16998125
2023-08-14,702.08,713.18,698.1,702.32,33720901
2023-08-15,706.13,719.96,692.67,704.61,5065703
2023-08-16,709.35,708.83,705.56,706.73,18016672
2023-08-17,701.91,700.02,679.53,692.99,42618260
2023-08-18,672.69,691.7,673.12,680.34,16869488
2023-08-21,654.69,668.76,632.87,652.7,33440773
2023-08-22,686.48,696.01,682.34,688.4,10696144
2023-08-23,661.79,663.74,662.75,663.73,14417830
2023-08-24,649.0,664.01,643.7,651.01,14898369
2023-08-25,635.13,644.36,637.52,638.03,4834094
2023-08-28,661.97,660.04,642.65,656.44,8169441
2023-08-29,654.5,658.28,650.77,651.76,8465947
2023-08-30,677.59,686.67,667.19,677.51,22098781
2023-08-31,669.41,671.68,663.84,664.92,22659201
2023-09-01,666.64,673.5,663.36,671.72,17227512
2023-09-04,651.59,670.5,637.49,655.95,22121298
2023-09-05,692.05,717.3,687.16,699.67,13496288
2023-09-06,673.43,689.45,670.33,675.8,26721147
2023-09-07,683.89,687.36,673.25,683.33,14715239
2023-09-08,698.01,706.99,687.08,697.65,15080785
2023-09-11,708.15,718.2,694.33,707.62,12828806
2023-09-12,699.95,718.87,702.06,704.92,20629347
2023-09-13,706.24,717.73,689.53,703.41,11868526
2023-09-14,706.45,712.04,700.92,705.6,23871973
2023-09-15,706.3,714.74,696.72,703.73,8317942
2023-09-18,718.63,739.03,717.44,725.49,8457311
2023-09-19,776.49,795.94,759.72,775.28,20660069
2023-09-20,759.06,779.35,752.0,763.59,14016249
2023-09-21,731.87,748.96,730.58,733.33,11676096
2023-09-22,734.64,744.16,727.47,732.68,22862963
2023-09-25,791.5,811.94,778.02,791.14,10814185
2023-09-26,770.04,787.47,762.22,773.33,13255185
2023-09-27,813.06,819.63,804.61,813.04,29491539
2023-09-28,849.18,878.18,846.19,855.74,31628563
2023-09-29,847.79,860.29,825.6,842.94,32158877
2023-10-02,858.07,868.79,849.62,858.95,12723193
2023-10-03,907.82,912.85,889.87,902.77,27108325
2023-10-04,891.68,909.57,865.11,894.04,9115835
2023-10-05,887.8,906.78,886.92,890.13,9309524
2023-10-06,872.72,890.59,875.9,876.06,4523389
2023-10-09,854.47,865.63,832.65,850.75,33815644
2023-10-10,832.6,859.46,827.57,835.56,9511480
2023-10-11,808.73,825.14,796.09,806.13,13752534
2023-10-12,806.86,821.76,801.33,808.4,9293611
2023-10-13,783.21,808.85,780.81,791.03,20740163
2023-10-16,795.76,803.41,775.85,798.03,12142025
2023-10-17,757.42,775.77,745.59,761.91,7629947
2023-10-18,771.03,793.62,754.01,770.9,18271102
2023-10-19,786.99,802.2,788.8,791.7,7153662
2023-10-20,748.84,751.51,741.07,745.39,9638703
2023-10-23,754.81,762.54,749.32,755.15,5109210
2023-10-24,783.83,789.46,777.84,784.53,7188700
2023-10-25,759.72,763.84,740.08,757.24,16018655
2023-10-26,800.72,806.48,781.64,796.88,5486120
2023-10-27,808.32,811.44,797.71,808.4,6986058
2023-10-30,789.56,804.6,780.87,792.61,14633376
2023-10-31,785.66,810.3,785.17,792.69,11163907
2023-11-01,804.72,813.74,794.06,807.49,39666530
2023-11-02,808.29,832.8,793.66,810.79,36650890
2023-11-03,825.89,841.2,823.73,825.44,9492748
2023-11-06,802.55,822.63,789.95,803.94,19357080
2023-11-07,812.28,817.37,791.31,809.49,21309025
2023-11-08,773.95,793.29,767.27,776.33,10867210
2023-11-09,774.89,779.97,759.14,775.11,6935954
2023-11-10,759.78,772.02,726.97,755.31,14560905
2023-11-13,741.12,751.97,729.38,739.86,13437732
2023-11-14,768.6,783.77,754.88,768.83,11782403
2023-11-15,793.18,800.03,788.34,795.58,18277081
2023-11-16,809.08,818.01,798.3,811.65,10065609
2023-11-17,782.95,801.84,771.6,786.29,8235801
2023-11-20,778.06,785.96,767.25,780.17,15471984
2023-11-21,813.24,825.34,804.64,810.18,17769339
2023-11-22,814.2,818.41,801.53,815.1,8134928
2023-11-23,867.82,892.76,850.39,873.72,23301896
2023-11-24,893.5,890.22,869.21,885.67,6045105
2023-11-27,893.82,909.73,872.14,892.4,10972945
2023-11-28,879.42,903.37,874.04,885.65,12877545
2023-11-29,888.84,899.2,872.1,890.81,10658711
2023-11-30,888.78,905.75,872.98,888.29,11044794
2023-12-01,916.64,924.42,902.18,908.9,37338564
2023-12-04,931.62,946.83,920.37,936.81,9573964
2023-12-05,920.69,922.57,909.75,916.22,49655060
2023-12-06,887.14,881.59,872.22,880.98,18229712
2023-12-07,831.02,848.47,819.87,833.64,15340816
2023-12-08,846.75,850.03,833.19,847.93,18589736
2023-12-11,816.9,834.1,816.65,821.15,51906982
2023-12-12,768.38,779.08,751.14,769.17,8914622
2023-12-13,779.43,795.51,764.32,779.58,8366875
2023-12-14,842.5,850.3,831.87,839.73,10044812
2023-12-15,845.66,851.48,838.81,841.08,14888081
2023-12-18,860.67,881.92,851.95,863.91,6181765
2023-12-19,859.05,882.93,857.67,867.59,14815279
2023-12-20,866.45,881.73,852.76,866.54,34167093
2023-12-21,893.48,908.9,881.38,892.17,15802894
2023-12-22,887.04,888.34,884.99,885.93,12656193
2023-12-25,893.22,913.51,884.04,894.68,10755413
2023-12-26,905.54,922.99,893.62,904.98,22959809
2023-12-27,895.04,894.41,870.48,888.31,9694639
2023-12-28,918.29,928.5,907.92,916.54,36880663
2023-12-29,911.63,926.75,887.37,913.33,38519681
2024-01-01,891.86,906.54,893.83,894.09,16657571
2024-01-02,909.42,926.28,886.99,910.19,14566609
2024-01-03,894.35,910.56,875.38,887.09,24528098
2024-01-04,888.62,910.47,869.97,889.43,25327447
2024-01-05,890.69,894.79,876.84,890.77,9791293
2024-01-08,919.39,940.02,899.39,921.61,11259496
2024-01-09,941.63,960.49,925.34,936.49,7563361
2024-01-10,946.64,954.41,931.63,937.45,17975719
2024-01-11,964.47,985.14,936.94,962.31,20446329
2024-01-12,1004.89,1035.71,990.32,1004.48,7459785
2024-01-15,1023.4,1046.94,1006.05,1023.21,11668466
2024-01-16,1013.13,1042.78,999.85,1025.36,7469757
2024-01-17,990.19,1009.56,979.86,986.52,9347318
2024-01-18,957.15,971.96,937.6,956.51,19297932
2024-01-19,951.42,963.81,939.63,949.39,10152788
2024-01-22,930.26,944.97,920.57,933.59,12604784
2024-01-23,928.19,955.56,915.49,929.98,6493707
2024-01-24,931.31,941.12,930.43,933.23,16086566
2024-01-25,954.69,975.73,941.51,949.84,14329964
2024-01-26,947.72,967.55,925.01,949.51,10175774
2024-01-29,975.23,968.85,943.86,965.18,13329535
2024-01-30,970.87,986.16,954.74,968.78,16032804
2024-01-31,906.82,914.29,897.18,912.64,9747934
2024-02-01,887.78,906.12,877.12,888.35,7003136
2024-02-02,883.18,905.63,863.16,886.07,36135532
2024-02-05,845.86,864.02,843.78,855.24,10674450
2024-02-06,879.26,886.23,857.58,872.28,13958789
2024-02-07,917.43,942.22,892.12,914.21,24286224
2024-02-08,952.07,959.94,941.2,949.54,85542817
2024-02-09,945.89,951.27,919.14,945.1,7863613
2024-02-12,982.56,1015.96,986.67,989.39,18345843
2024-02-13,993.2,1026.17,967.69,995.61,10285275
2024-02-14,991.39,1002.07,975.37,987.24,11190825
2024-02-15,965.59,993.1,958.01,970.69,10220376
2024-02-16,951.35,988.34,963.43,963.54,8344995
2024-02-19,952.87,962.6,943.12,953.96,14351346
2024-02-20,959.89,971.25,954.16,960.57,7009301
2024-02-21,967.61,990.98,957.15,966.95,23520990
2024-02-22,972.3,996.36,955.3,968.77,15059227
2024-02-23,986.43,1002.48,961.01,983.3,18096289
2024-02-26,1021.78,1028.58,1003.45,1020.46,11604525
2024-02-27,1057.86,1084.07,1033.21,1051.58,12193310
2024-02-28,998.6,1017.06,999.96,1006.24,16916194
2024-02-29,932.68,941.79,922.93,930.33,8186317
2024-03-01,961.28,975.27,930.11,958.28,12249611
2024-03-04,914.68,945.63,911.99,920.38,9532268
2024-03-05,908.89,935.76,889.9,915.77,9385866
2024-03-06,881.7,901.22,873.45,885.0,5101682
2024-03-07,835.59,854.05,825.77,838.36,28621344
2024-03-08,856.8,866.69,833.47,853.59,10393910
2024-03-11,872.02,891.73,852.68,874.7,26210955
2024-03-12,857.33,865.53,848.87,861.02,25000244
2024-03-13,792.67,805.14,785.64,795.1,7702073
2024-03-14,787.77,796.65,771.99,783.39,8501850
2024-03-15,794.12,798.66,780.01,794.07,52706612
2024-03-18,759.29,773.72,743.16,759.97,35161523
2024-03-19,765.12,775.78,754.04,765.54,14421644
2024-03-20,771.51,788.82,751.26,766.56,16662755
2024-03-21,778.43,802.91,759.39,781.35,10687408
2024-03-22,790.74,794.43,771.39,785.57,18186249
2024-03-25,764.67,774.4,750.5,763.86,10235872
2024-03-26,792.23,804.29,790.61,792.86,5303211
2024-03-27,800.36,799.48,785.7,790.48,7566355
2024-03-28,787.06,804.34,776.91,791.24,14806049
2024-03-29,768.96,777.21,759.35,770.32,8322442
2024-04-01,756.68,765.91,753.09,761.37,14166084
2024-04-02,745.9,757.2,729.78,742.36,8560502
2024-04-03,746.06,754.63,729.07,739.81,9907702
2024-04-04,785.93,786.09,760.7,779.42,22445094
2024-04-05,753.06,765.07,736.74,748.48,16580539
2024-04-08,712.59,720.39,706.86,713.3,14580094
2024-04-09,744.94,759.01,729.19,746.3,22736496
2024-04-10,736.7,758.93,733.06,742.91,18630382
2024-04-11,736.63,739.95,715.2,729.21,30197860
2024-04-12,755.2,767.48,745.01,753.44,11641308
2024-04-15,739.16,749.04,733.72,740.99,11818569
2024-04-16,788.42,793.74,770.95,783.22,7644105
2024-04-17,796.78,811.37,788.58,800.68,11822436
2024-04-18,791.9,797.43,775.4,790.29,23733187
2024-04-19,842.53,854.71,832.42,843.26,28063874
2024-04-22,831.97,831.48,829.06,829.32,23680265
2024-04-23,849.14,858.81,839.61,849.41,5973861
2024-04-24,852.38,869.53,840.28,858.61,25180302
2024-04-25,894.28,905.52,882.66,893.94,5842916
2024-04-26,942.66,950.0,925.53,937.74,22955282
2024-04-29,940.19,953.97,918.8,940.33,12189771
2024-04-30,924.15,937.92,912.02,920.58,20816711
